alim_grp_code,alim_ssgrp_code,alim_ssssgrp_code,alim_grp_nom_eng,alim_ssgrp_nom_eng,alim_ssssgrp_nom_eng,alim_code,alim_nom_eng,alim_nom_sci,"Energy, Regulation EU No 1169/2011 (kJ/100g)","Energy, Regulation EU No 1169/2011 (kcal/100g)","Energy, N x Jones' factor, with fibres (kJ/100g)","Energy, N x Jones' factor, with fibres (kcal/100g)",Water (g/100g),Protein (g/100g),"Protein, crude, N x 6.25 (g/100g)",Carbohydrate (g/100g),Fat (g/100g),Sugars (g/100g),fructose (g/100g),galactose (g/100g),glucose (g/100g),lactose (g/100g),maltose (g/100g),sucrose (g/100g),Starch (g/100g),Fibres (g/100g),Polyols (g/100g),Ash (g/100g),Alcohol (g/100g),Organic acids (g/100g),FA saturated (g/100g),FA mono (g/100g),FA poly (g/100g),FA 4:0 (g/100g),FA 6:0 (g/100g),FA 8:0 (g/100g),FA 10:0 (g/100g),FA 12:0 (g/100g),FA 14:0 (g/100g),FA 16:0 (g/100g),FA 18:0 (g/100g),FA 18:1 n-9 cis (g/100g),"FA 18:2 9c,12c (n-6) (g/100g)","FA 18:3 c9,c12,c15 (n-3) (g/100g)","FA 20:4 5c,8c,11c,14c (n-6) (g/100g)","FA 20:5 5c,8c,11c,14c,17c (n-3) EPA (g/100g)","FA 22:6 4c,7c,10c,13c,16c,19c (n-3) DHA (g/100g)",Cholesterol (mg/100g),Salt (g/100g),Calcium (mg/100g),Chloride (mg/100g),Copper (mg/100g),Iron (mg/100g),Iodine (µg/100g),Magnesium (mg/100g),Manganese (mg/100g),Phosphorus (mg/100g),Potassium (mg/100g),Selenium (µg/100g),Sodium (mg/100g),Zinc (mg/100g),Retinol (µg/100g),Beta-carotene (µg/100g),Vitamin D (µg/100g),Vitamin E (mg/100g),Vitamin K1 (µg/100g),Vitamin K2 (µg/100g),Vitamin C (mg/100g),Vitamin B1 or Thiamin (mg/100g),Vitamin B2 or Riboflavin (mg/100g),Vitamin B3 or Niacin (mg/100g),Vitamin B5 or Pantothenic acid (mg/100g),Vitamin B6 (mg/100g),Vitamin B9 or Folate (µg/100g),Vitamin B12 (µg/100g)
15,1500,000000,"nuts, oilseeds and derived products",nuts and oilseeds,,H009,"Gingely seeds, black",Sesamum indicum,2124,507.6,-,-,4.51,19.17,19.17,10.29,43.1,0.99,0.31,-,0.47,-,-,0.21,8.54,17.16,-,5.78,-,0.1142,6.317,15.61,19.26,-,-,-,-,-,-,3.735,2.23,15.47,19.12,0.136,-,-,-,-,0.04041,1664,-,1.76,13.9,-,390,2.53,568,480,15.7,15.91,8.59,-,13.09,67.83,1.09,110,-,-,0.34,0.1,3.12,0.49,0.64,127,-
15,1500,000000,"nuts, oilseeds and derived products",nuts and oilseeds,,H010,"Gingely seeds, brown",Sesamum indicum,2161,516.5,-,-,3.62,21.61,21.61,9.76,43.22,1.39,0.5,-,0.21,-,-,0.68,7.92,17.21,-,4.58,-,0.2418,6.25,15.99,19.08,-,-,-,-,-,-,3.826,2.09,15.87,18.97,0.112,-,-,-,-,0.03033,-,-,-,-,-,328,1.76,613,491,52.64,11.94,7.84,-,5.41,76.51,1.23,113,-,-,0.27,0.08,3.05,0.49,0.49,92.63,-
15,1500,000000,"nuts, oilseeds and derived products",nuts and oilseeds,,H011,"Gingely seeds, white",Sesamum indicum,2174,519.6,-,-,3.3,21.7,21.7,10.83,43.05,0.68,0.09,-,0.33,-,-,0.26,7.94,16.99,-,4.13,-,0.1508,6.43,16.12,18.6,-,-,-,-,-,-,3.883,2.206,16,18.48,0.12,-,-,-,-,0.03919,1283,-,1.5,15.04,-,372,1.74,754,460,26.74,15.43,7.77,-,12.94,62.74,1.26,106,-,-,0.36,0.07,3.94,0.48,0.62,131,-
15,1500,000000,"nuts, oilseeds and derived products",nuts and oilseeds,,H012,Ground nut,Arachis hypogaea,2176,520.1,-,-,6.97,23.65,23.65,17.27,39.63,4.42,0.6,-,0.25,-,-,3.57,10.19,10.38,-,2.11,-,0.2323,8.144,18.34,11.58,-,-,-,-,-,-,4.52,1.303,17.72,11.58,0,-,-,-,-,0.03101,54,-,0.92,3.44,-,197,1.62,391,679,3.41,12.21,3.18,-,22.75,7.1,4.28,2.5,-,-,0.57,0.12,11.35,1.01,0.23,90.87,-
15,1500,000000,"nuts, oilseeds and derived products",nuts and oilseeds,,H013,"Mustard, seeds",Brassica nigra,2132,509.6,-,-,5.67,19.51,19.51,16.8,40.19,5.08,1.13,-,1.4,-,-,2.55,9.05,14.1,-,3.73,-,0.2389,2.112,21.03,8.91,-,-,-,-,-,-,0.856,0.3893,4.012,4.932,3.341,-,-,-,-,0.01008,402,-,0.69,13.49,-,266,4.23,715,694,71.47,3.97,4.03,-,36.72,31.79,1.45,8.2,-,-,0.55,0.33,3.8,0.48,0.24,94.88,-
15,1500,000000,"nuts, oilseeds and derived products",nuts and oilseeds,,H014,Linseeds,Linum usitatissimum,1857,443.8,-,-,5.48,18.55,18.55,10.99,35.67,0.6,0.2,-,0.4,-,-,-,7.55,26.17,-,3.15,-,0.03012,2.968,5.112,16.15,-,-,-,-,-,-,1.503,1.323,5.049,3.191,12.96,-,-,-,-,0.08364,257,-,1.34,5.44,-,349,2.14,445,655,46.87,32.93,4.86,-,1.05,0.55,8.28,19.17,-,-,0.28,0.05,1.09,0.37,0.35,86.5,-
15,1500,000000,"nuts, oilseeds and derived products",nuts and oilseeds,,H015,"Niger seeds, black",Guizotia abyssinica,-,-,-,-,-,-,-,-,-,1.75,1.34,-,0.31,-,-,0.1,15.01,-,-,-,-,0.5563,5.945,9.033,21.93,-,-,-,-,-,0.1,4.75,0.951,8.813,21.87,0.0645,-,-,-,-,0.02718,572,-,1.2,18.19,-,346,3.08,461,716,39.31,10.7,4.98,-,2.15,2.52,3.44,110,-,-,0.46,0.23,1.14,0.49,0.45,140,-
15,1500,000000,"nuts, oilseeds and derived products",nuts and oilseeds,,H016,"Niger seeds, grey",Guizotia abyssinica,2128,508.6,-,-,5.66,18.34,18.34,20.59,39.53,-,-,-,-,-,-,-,-,10.96,-,4.92,-,0.3568,9.737,4.452,23.56,-,-,-,-,-,0.136,6.061,2.651,4.013,23.3,0.265,-,-,-,-,0.02052,375,-,1.37,19.61,-,379,4.44,474,874,153.6,8.08,3.62,-,8.49,2.7,2.66,105,-,-,0.38,0.35,0.88,0.46,0.34,73.13,-
15,1500,000000,"nuts, oilseeds and derived products",nuts and oilseeds,,H017,Pine seed,-,2486,594.2,-,-,5.32,12.55,12.55,26.77,48.79,4.67,1.55,-,1,-,-,2.12,17.93,3.79,-,2.78,-,0.07264,3.801,18.62,24.2,-,-,-,-,-,0.01965,2.64,0.791,18.26,23.87,0.188,-,-,-,-,0.003327,17,-,1.17,4.5,-,268,7.92,618,686,10.56,1.31,4.18,-,1.98,0.61,4.01,44.55,-,-,0.36,0.08,3.52,0.5,0.11,31.64,-
15,1500,000000,"nuts, oilseeds and derived products",nuts and oilseeds,,H018,Pistachio nut,Pistacia vera,2257,539.4,-,-,4.68,23.35,23.35,15.82,42.49,-,-,-,-,-,-,-,-,10.64,-,3.02,-,0.1538,4.043,18.92,11.95,-,-,-,-,-,0.03996,3.473,0.425,18.48,11.78,0.171,-,-,-,-,0.0176,135,-,0.89,4.5,-,149,0.87,537,1053,10.46,6.93,2.42,-,110,1.8,33.92,18.65,-,-,0.98,0.04,0.86,0.58,0.96,64.9,-
15,1500,000000,"nuts, oilseeds and derived products",nuts and oilseeds,,H019,Safflower seeds,Carthamus tinctorius,1981,473.5,-,-,5.24,17.66,17.66,30.18,30.87,2.67,0.8,-,0.52,-,-,1.35,25.48,13.49,-,2.57,-,0.1516,2.548,3.589,18.78,-,-,-,-,-,0.02806,1.789,0.546,3.487,18.76,0.0219,-,-,-,-,0.007747,211,-,0.56,4.06,-,321,0.56,644,550,6.33,3.05,3.9,-,2.07,1.91,35.09,8.8,-,-,0.85,0.15,1.12,0.89,0.93,82.41,-
15,1500,000000,"nuts, oilseeds and derived products",nuts and oilseeds,,H020,Sunflower seeds,Helianthus annuus,2453,586.3,-,-,3.53,23.53,23.53,6.85,51.85,2.82,0.74,-,0.6,-,-,1.48,3.97,10.8,-,3.44,-,0.1009,6.159,17.8,25.58,-,-,-,-,-,0.04749,3.215,2.166,17.65,25.55,0.0356,-,-,-,-,0.004826,176,-,2.78,5.85,-,413,2.35,752,559,-,1.9,7.07,-,8.15,1.54,23.1,9.2,-,-,0.59,0.13,1.6,0.97,0.94,81.79,-
15,1500,000000,"nuts, oilseeds and derived products",nuts and oilseeds,,H021,Walnut,Juglans regia,2809,671.4,-,-,3.56,14.92,14.92,10.14,64.27,3.22,1.1,-,0.36,-,-,1.76,6.63,5.39,-,1.72,-,0.4002,5.208,11.32,44.91,-,-,-,-,-,-,3.661,1.502,11.17,36.2,8.71,-,-,-,-,0.003378,105,-,1.52,3.21,-,180,3.47,400,457,6.53,1.33,2.94,-,9.53,46.31,4.12,84.92,-,0.88,0.4,0.12,0.86,0.84,0.8,57.95,-
31,3100,000000,sugars and derived products,sugars,,I001,"Jaggery, cane",Saccharum officinarum,1480,353.7,-,-,11.2,1.85,1.85,84.87,0.16,84.33,22.31,-,3.79,-,-,58.23,-,-,-,1.92,-,0.09529,0.06923,0.02167,0.0331,-,-,-,-,-,-,0.045,0.02423,0.02167,0.0331,-,-,-,-,-,0.06447,-,-,-,-,-,115,0.72,74.53,488,-,25.38,0.45,-,-,0.47,0.04,-,-,-,0.04,0.01,0.02,0.23,0.71,14.4,-
31,3100,000000,sugars and derived products,sugars,,I002,"Sugar cane, juice",Saccharum officinarum,242,57.84,-,-,85.54,0.16,0.16,13.11,0.4,12.85,0.55,-,2.27,-,-,10.03,-,0.56,-,0.23,-,0.4646,0.14,0.0297,0.173,-,-,-,-,-,-,0.119,0.0208,0.0297,0.145,0.02834,-,-,-,-,0.002946,18,-,0.03,1.12,-,13.03,0.33,22.08,150,-,1.16,0.14,-,7.87,0.41,0.02,-,-,6.73,0.03,0.04,0.14,0.07,0.4,44.53,-
20,2010,000000,"vegetables, algae and derived products",mushrooms,,J001,"Button mushroom, fresh",-,115,27.49,-,-,90.09,3.68,3.68,1.98,0.42,0.1,0.1,-,-,-,-,-,0.7,3.11,-,0.71,-,0.00992,0.06289,0.00682,0.263,-,-,-,-,-,0.00183,0.04006,0.01295,0.00525,0.263,-,-,-,-,-,0.01961,18.38,-,0.09,0.29,-,18.3,0.15,87.11,318,-,7.72,0.17,-,-,20.54,0.01,12.5,-,-,0.01,0.03,0.68,0.43,0.12,8.28,-
20,2010,000000,"vegetables, algae and derived products",mushrooms,,J002,"Chicken mushroom, fresh",-,89,21.27,-,-,92.43,1.84,1.84,2.76,0.25,-,-,-,-,-,-,-,-,1.99,-,0.74,-,0.01141,0.0596,0.00302,0.137,-,-,-,-,-,0.00079,0.05483,0.00399,0.0024,0.111,0.02643,-,-,-,-,0.02596,4.83,-,0.42,0.3,-,10.78,0.18,79.74,340,-,10.22,0.55,-,-,-,-,-,-,0.45,0.37,0.06,1.45,1.48,0.11,11.13,-
20,2010,000000,"vegetables, algae and derived products",mushrooms,,J003,"Shiitake mushroom, fresh",-,243,58.08,-,-,82.94,3.19,3.19,8.98,0.76,0.2,0.2,-,-,-,-,-,4.31,3.02,-,1.11,-,0.01026,0.116,0.01233,0.48,-,-,-,-,-,0.00325,0.0727,0.01844,0.00973,0.417,-,-,-,-,-,0.02362,5.3,-,0.23,1.93,-,24.47,0.13,96.36,323,-,9.3,1.21,-,-,36.4,0.01,12.5,-,-,0.05,0.16,1.92,2.04,0.45,10.92,-
20,2010,000000,"vegetables, algae and derived products",mushrooms,,J004,"Oyster mushroom, dried",-,1019,243.5,-,-,4.51,19.04,19.04,33.07,2.86,0.68,0.68,-,-,-,-,-,21.32,39.12,-,1.41,-,0.01087,0.422,0.07396,1.792,-,-,-,-,-,0.01267,0.256,0.09179,0.03844,1.491,-,-,-,-,-,0.02202,23.61,-,0.9,3.58,-,136,1.02,702,350,0.04,8.67,8.67,-,-,109,0.01,11.8,-,-,0.24,0.17,3.77,2.33,0.85,10.4,-
99,9900,000000,miscellaneous,miscellaneous,,K001,Toddy,Borassus flabellifer,101,24.14,-,-,93.86,0.18,0.18,5.72,0.03,5.73,5.73,-,-,-,-,-,-,-,-,0.21,-,3e-05,0.03065,0.03468,0.06518,-,-,-,-,-,0.0021,0.02104,0.0075,0.03049,0.0449,0.02028,-,-,-,-,0.004166,0.44,-,0.02,0.42,-,3.99,0.02,5.82,83.54,-,1.64,0.01,-,-,-,0.01,-,-,0.92,0.01,0.27,0.35,0.08,0.03,0.73,-
99,9900,000000,miscellaneous,miscellaneous,,K002,Coconut water,Cocos nucifera,64,15.3,-,-,95.77,0.26,0.26,3.16,0.16,3.06,3.06,-,-,-,-,-,-,-,-,0.65,-,0.1299,0.09349,0.02411,0.00373,-,-,-,-,0.04714,0.02462,0.01618,0.00556,0.01078,0.00373,-,-,-,-,-,0.07135,27.47,-,0.02,0.06,-,18.19,0.48,18.05,215,-,28.09,0.04,-,-,-,0.45,2.69,-,0.64,0.01,0.01,0.04,0.26,0.06,10.88,-
19,1900,000000,milk and dairy products,milk and dairy products,,L001,"Milk, Buffalo",-,449,107.3,-,-,80.68,3.68,3.68,8.39,6.58,1.22,0.24,-,0.39,-,-,0.59,-,-,-,0.67,-,-,4.63,1.919,0.2,-,-,-,-,-,-,-,-,-,0.132,0.03476,0.02178,-,-,-,0.07645,121,-,0.03,0.16,-,10.05,0.01,86.94,109,1.45,30.1,0.3,-,8.42,-,0.19,-,-,2.37,0.05,0.13,0.07,0.38,0.04,8.57,-
19,1900,000000,milk and dairy products,milk and dairy products,,L002,"Milk, Cow",-,305,72.9,-,-,86.64,3.26,3.26,4.94,4.48,0.62,0.2,-,0.18,-,-,0.24,-,-,-,0.68,-,-,2.707,1.214,0.138,-,-,-,0.172,0.098,0.451,1.033,0.518,1.176,0.106,0.02052,0.00703,-,-,-,0.06467,118,-,0.03,0.15,-,8.28,0.01,96.56,115,0.95,25.46,0.33,-,13.67,-,0.22,-,-,2.01,0.03,0.11,0.08,0.34,0.04,7.03,-
19,1900,000000,milk and dairy products,milk and dairy products,,L003,Paneer,-,1278,305.4,-,-,51.96,18.86,18.86,2.41,24.78,2.45,0.5,-,1.11,-,-,0.84,-,-,-,1.98,-,0.00663,8.851,4.3,0.439,-,-,-,0.23,0.34,1.6,4.792,1.755,3.914,0.206,0.233,-,-,-,-,0.04582,476,-,0.1,0.9,-,26.62,0.13,330,63.53,23.14,18.04,2.74,-,4.39,0.13,0.02,-,-,-,0.02,0.1,0.13,0.49,0.04,93.31,-
19,1900,000000,milk and dairy products,milk and dairy products,,L004,Khoa,-,1322,316,-,-,42.51,16.34,16.34,16.53,20.62,3.28,0.8,-,1.57,-,-,0.91,-,-,-,4,-,0.0348,12.94,5.664,0.79,-,-,-,0.259,0.375,1.932,7.138,3.099,5.266,0.525,0.265,-,-,-,-,0.1222,602,-,0.07,2.32,-,58.53,0.08,476,536,44.97,48.1,2.34,-,3.52,0.12,0.03,-,-,-,0.11,0.11,0.43,0.33,0.06,94.25,-
25,2500,000000,eggs and egg products,eggs and egg products,,M001,"Egg, poultry, whole, raw",-,564,134.8,-,-,76.51,13.28,13.28,-,9.15,-,-,-,-,-,-,-,-,-,-,0.81,-,-,-,-,-,-,-,-,-,-,0.03505,2.167,0.596,-,1.022,0.02806,-,-,-,-,0.3124,49.44,-,0.07,1.82,-,12.01,0.02,185,138,40.44,123,1.23,-,13.6,-,1.51,-,-,-,0.06,0.19,0.11,1.47,0.16,49.32,-
25,2500,000000,eggs and egg products,eggs and egg products,,M002,"Egg, poultry, white, raw",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.4216,5.64,-,0.03,0.07,-,11.42,-,15.81,152,21.23,166,0.03,-,-,-,-,-,-,-,0.02,0.16,0.01,1.35,-,4.96,-
25,2500,000000,eggs and egg products,eggs and egg products,,M003,"Egg, poultry, yolk, raw",-,1242,296.8,-,-,53.57,15.74,15.74,-,26.34,-,-,-,-,-,-,-,-,-,-,1.05,-,-,-,-,-,-,-,-,-,-,0.09582,6.236,1.797,-,2.919,0.06443,-,-,-,-,0.1177,116,-,0.1,3.17,-,13.17,0.03,549,118,51.44,46.33,1.64,-,88.87,-,2.97,-,-,-,0.11,0.16,0.69,2.78,0.29,112,-
25,2500,000000,eggs and egg products,eggs and egg products,,M004,"Egg, poultry, whole, boiled",-,618,147.7,-,-,73.46,13.43,13.43,-,10.54,-,-,-,-,-,-,-,-,-,-,0.86,-,-,-,-,-,-,-,-,-,-,0.04012,2.524,0.713,-,1.169,0.0294,-,-,-,-,0.3073,55.12,-,0.07,1.87,-,13.76,0.03,209,127,46.12,121,1.31,-,13.19,-,1.34,-,-,-,0.06,0.18,0.21,1.42,0.14,48.25,-
25,2500,000000,eggs and egg products,eggs and egg products,,M005,"Egg, poultry, white, boiled",-,220,52.58,-,-,83.54,12.37,12.37,-,0.26,-,-,-,-,-,-,-,-,-,-,0.81,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.3658,8.07,-,0.05,0.15,-,11.62,-,23,147,14.86,144,0.09,-,-,-,-,-,-,-,0.02,0.18,0.01,0.18,-,4.1,-
25,2500,000000,eggs and egg products,eggs and egg products,,M006,"Egg, poultry, yolk, boiled",-,1290,308.3,-,-,51.42,16.13,16.13,-,27.46,-,-,-,-,-,-,-,-,-,-,1.38,-,-,-,-,-,-,-,-,-,-,0.105,6.448,1.8,-,3.009,0.06364,-,-,-,-,0.1139,120,-,0.13,4.92,-,15.52,0.05,586,106,38.57,44.83,3.59,-,68.59,-,2.8,-,-,-,0.17,0.15,0.45,2.57,0.27,110,-
25,2500,000000,eggs and egg products,eggs and egg products,,M007,"Egg, poultry, omlet",-,710,169.7,-,-,68.48,16.53,16.53,-,11.6,-,-,-,-,-,-,-,-,-,-,0.96,-,-,-,-,-,-,-,-,-,-,0.03943,2.335,0.653,-,2.679,0.03436,-,-,-,-,0.4293,53.26,-,0.15,2.16,-,14.84,0.02,222,163,42.18,169,1.31,-,11.36,-,1.88,-,-,-,0.11,0.2,0.33,2.06,0.14,37.66,-
25,2500,000000,eggs and egg products,eggs and egg products,,M008,"Egg, country hen, whole, raw",-,704,168.3,-,-,72.96,13.14,13.14,-,13,-,-,-,-,-,-,-,-,-,-,0.86,-,-,-,-,-,-,-,-,-,-,0.03526,2.73,1.02,-,1.518,0.03995,-,-,-,-,0.3988,50.14,-,0.06,1.64,-,11,0.02,198,117,62.33,157,1.12,-,18.55,-,2.1,-,-,-,0.14,0.08,0.14,1.03,0.18,54.6,-
25,2500,000000,eggs and egg products,eggs and egg products,,M009,"Egg, country hen, whole, boiled",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.03361,2.917,1.117,-,1.401,0.02928,-,-,-,-,0.3785,57.79,-,0.09,1.73,-,11,0.02,206,120,52.65,149,1.25,-,17.45,-,2.05,-,-,-,0.11,0.08,0.12,0.96,0.18,59.98,-
25,2500,000000,eggs and egg products,eggs and egg products,,M010,"Egg, country hen, omlet",-,855,204.3,-,-,67.8,14.8,14.8,-,16.3,-,-,-,-,-,-,-,-,-,-,1.08,-,-,-,-,-,-,-,-,-,-,0.04723,3.463,1.366,-,1.773,0.04772,-,-,-,-,0.3988,55.88,-,0.17,2.15,-,13,0.03,243,151,58.63,157,1.26,-,14.75,-,2.79,-,-,-,0.14,0.07,0.14,0.94,0.18,58.79,-
25,2500,000000,eggs and egg products,eggs and egg products,,M011,"Egg, duck, whole, boiled",-,738,176.4,-,-,71.61,13.8,13.8,-,13.61,-,-,-,-,-,-,-,-,-,-,0.97,-,-,-,-,-,-,-,-,-,0.00338,0.03751,2.791,0.713,-,1.495,0.04595,-,-,-,-,0.2794,56.12,-,0.12,2.61,-,12,0.06,263,221,43.66,110,1.58,-,34.59,-,2.06,-,-,-,0.21,0.07,0.18,1.14,0.15,73.32,-
25,2500,000000,eggs and egg products,eggs and egg products,,M012,"Egg, duck, whole, raw",-,760,181.6,-,-,70.53,14.6,14.6,-,13.83,-,-,-,-,-,-,-,-,-,-,0.99,-,-,-,-,-,-,-,-,-,0.00451,0.03865,2.64,0.632,-,1.453,0.04594,-,-,-,-,0.287,52.46,-,0.11,2.46,-,12,0.06,247,228,46.33,113,1.49,-,35.66,-,2.47,-,-,-,0.18,0.07,0.13,0.51,0.15,75.48,-
25,2500,000000,eggs and egg products,eggs and egg products,,M013,"Egg, duck, whole, omlet",-,804,192.2,-,-,68.9,15.1,15.1,-,14.8,-,-,-,-,-,-,-,-,-,-,1.18,-,-,-,-,-,-,-,-,-,0.00603,0.04255,2.983,0.775,-,1.579,0.06143,-,-,-,-,0.4445,71.79,-,0.17,3.28,-,15,0.08,309,154,42.02,175,1.89,-,30.08,-,2.66,-,-,-,0.31,0.09,0.14,1.05,0.15,67.95,-
25,2500,000000,eggs and egg products,eggs and egg products,,M014,"Egg, quial, whole, raw",-,635,151.8,-,-,75.11,12.39,12.39,-,11.46,-,-,-,-,-,-,-,-,-,-,0.94,-,-,-,-,-,-,-,-,-,0.00187,0.07159,2.049,0.637,-,2.112,0.04284,-,-,-,-,0.3353,60.67,-,0.09,2.55,-,11,0.03,236,119,50.63,132,1.51,-,12.96,-,0.99,-,-,-,0.15,0.11,0.12,0.93,0.17,54.86,-
25,2500,000000,eggs and egg products,eggs and egg products,,M015,"Egg, quial, whole, boiled",-,647,154.6,-,-,74.41,13.03,13.03,-,11.5,-,-,-,-,-,-,-,-,-,-,0.99,-,-,-,-,-,-,-,-,-,0.00197,0.07373,2.083,0.535,-,2.137,0.04107,-,-,-,-,0.3302,61.35,-,0.13,2.63,-,12,0.03,237,115,42.6,130,1.55,-,10.55,-,0.84,-,-,-,0.11,0.08,0.15,0.81,0.15,51.72,-
26,2600,000000,poultry,poultry,,N001,"Chicken, poultry, leg, skinless",-,1605,383.6,-,-,67.61,19.44,19.44,-,12.64,-,-,-,-,-,-,-,-,-,-,1.14,-,-,-,-,-,-,-,-,-,-,0.02252,0.827,0.272,-,0.627,0.02597,-,-,-,-,0.1653,20.52,-,0.25,1.27,-,23.82,0.03,199,283,20.22,65.07,1.77,-,-,-,0.61,-,-,-,0.17,0.13,5.6,1.28,0.33,7.47,-
26,2600,000000,poultry,poultry,,N002,"Chicken, poultry, thigh, skinless",-,836,199.8,-,-,67.58,18.18,18.18,-,14.23,-,-,-,-,-,-,-,-,-,-,1.14,-,-,-,-,-,-,-,-,-,-,0.02225,0.794,0.234,-,0.49,0.02252,-,-,-,-,0.1641,-,-,-,-,-,22.55,0.02,186,263,18.69,64.59,1.42,-,-,-,0.66,-,-,-,0.13,0.1,5.62,1.06,0.38,9,-
26,2600,000000,poultry,poultry,,N003,"Chicken, poultry, breast, skinless",-,704,168.3,-,-,67.15,21.81,21.81,-,9,-,-,-,-,-,-,-,-,-,-,1.19,-,-,-,-,-,-,-,-,-,-,0.01436,0.586,0.189,-,0.346,0.01263,-,-,-,-,0.09322,-,-,-,-,-,20.2,0.02,178,295,18.56,36.7,0.78,-,-,-,0.29,-,-,-,0.1,0.06,8.06,1.15,0.53,10.44,-
26,2600,000000,poultry,poultry,,N004,"Chicken, poultry, wing, skinless",-,807,192.9,-,-,67.48,17.42,17.42,-,13.81,-,-,-,-,-,-,-,-,-,-,1.13,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.1849,28.13,-,0.43,1.38,-,22.81,0.04,189,185,20.52,72.78,1.48,-,-,-,0.58,-,-,-,0.08,0.07,6.66,1.28,0.39,7.87,-
26,2600,000000,poultry,poultry,,N005,"Poultry, chicken, liver",-,518,123.8,-,-,73.2,21.57,21.57,-,4.08,-,-,-,-,-,-,-,-,-,-,1.11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.1564,4.1,-,0.29,9.92,-,16,0.21,244,241,46.35,61.58,2.65,-,-,-,0.73,-,-,-,0.28,0.2,4.44,6.39,0.92,1032,-
26,2600,000000,poultry,poultry,,N006,"Poultry, chicken, gizzard",-,386,92.26,-,-,78.05,18.22,18.22,-,2.07,-,-,-,-,-,-,-,-,-,-,1.46,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.1285,5.46,-,0.2,3.19,-,14,0.03,119,244,54.66,50.6,2.65,-,-,-,0.63,-,-,-,0.01,0.11,2.87,0.7,0.14,8.72,-
26,2600,000000,poultry,poultry,,N007,"Country hen, leg, with skin",-,723,172.8,-,-,70.02,17.01,17.01,-,11.73,-,-,-,-,-,-,-,-,-,-,1.2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.1282,22.56,-,0.22,1.66,-,25,0.03,250,357,16.33,50.46,2.71,-,-,-,0.7,-,-,-,0.17,0.1,2.44,0.73,0.36,8.1,-
26,2600,000000,poultry,poultry,,N008,"Country hen, thigh, with skin",-,785,187.6,-,-,67.46,18.29,18.29,-,12.82,-,-,-,-,-,-,-,-,-,-,1.23,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.1299,20.12,-,0.4,1.4,-,24,0.02,232,330,18.33,51.14,2.16,-,-,-,0.55,-,-,-,0.11,0.13,3.62,0.89,0.42,10.42,-
26,2600,000000,poultry,poultry,,N009,"Country hen, breast, with skin",-,753,180,-,-,66.53,22.08,22.08,-,10.2,-,-,-,-,-,-,-,-,-,-,1.14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.05875,12.49,-,0.13,1.09,-,22,0.01,222,365,20.12,23.13,0.78,-,-,-,0.36,-,-,-,0.11,0.04,5.62,0.81,0.59,12.98,-
26,2600,000000,poultry,poultry,,N010,"Country hen, wing, with skin",-,764,182.6,-,-,68.01,18.65,18.65,-,12.09,-,-,-,-,-,-,-,-,-,-,1.14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.1375,35.46,-,0.15,1.45,-,25,0.02,235,249,18.01,54.15,1.64,-,-,-,0.58,-,-,-,0.07,0.03,3.19,0.85,0.43,9.19,-
26,2600,000000,poultry,poultry,,N011,"Duck, meat, with skin",-,547,130.7,-,-,73.49,19.07,19.07,-,6.03,-,-,-,-,-,-,-,-,-,-,1.22,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.2089,22.77,-,1,4.26,-,26,0.06,237,273,23.55,82.25,2.92,-,-,-,0.7,-,-,-,0.22,0.13,2.24,0.74,0.31,27.98,-
26,2600,000000,poultry,poultry,,N012,"Emu, meat, skinless",-,556,132.9,-,-,71.65,22.65,22.65,-,4.62,-,-,-,-,-,-,-,-,-,-,0.98,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.1231,7.4,-,0.65,3.95,-,25,0.04,243,275,21.32,48.48,2.91,-,-,-,0.42,-,-,-,0.1,0.17,3.26,2.21,0.35,7.07,-
26,2600,000000,poultry,poultry,,N013,"Guinea fowl, meat, with skin",-,469,112.1,-,-,75.21,20.52,20.52,-,3.24,-,-,-,-,-,-,-,-,-,-,0.92,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.1464,30.77,-,0.17,2.2,-,21,0.03,187,240,24.37,57.64,1.48,-,-,-,1.88,-,-,-,0.02,0.18,3.64,0.71,0.58,5.69,-
