alim_grp_code	alim_ssgrp_code	alim_ssssgrp_code	alim_grp_nom_eng	alim_ssgrp_nom_eng	alim_ssssgrp_nom_eng	alim_code	alim_nom_eng	alim_nom_sci	Energy, Regulation EU No 1169/2011 (kJ/100g)	Energy, Regulation EU No 1169/2011 (kcal/100g)	Energy, N x Jones' factor, with fibres (kJ/100g)	Energy, N x Jones' factor, with fibres (kcal/100g)	Water (g/100g)	Protein (g/100g)	Protein, crude, N x 6.25 (g/100g)	Carbohydrate (g/100g)	Fat (g/100g)	Sugars (g/100g)	fructose (g/100g)	galactose (g/100g)	glucose (g/100g)	lactose (g/100g)	maltose (g/100g)	sucrose (g/100g)	Starch (g/100g)	Fibres (g/100g)	Polyols (g/100g)	Ash (g/100g)	Alcohol (g/100g)	Organic acids (g/100g)	FA saturated (g/100g)	FA mono (g/100g)	FA poly (g/100g)	FA 4:0 (g/100g)	FA 6:0 (g/100g)	FA 8:0 (g/100g)	FA 10:0 (g/100g)	FA 12:0 (g/100g)	FA 14:0 (g/100g)	FA 16:0 (g/100g)	FA 18:0 (g/100g)	FA 18:1 n-9 cis (g/100g)	FA 18:2 9c,12c (n-6) (g/100g)	FA 18:3 c9,c12,c15 (n-3) (g/100g)	FA 20:4 5c,8c,11c,14c (n-6) (g/100g)	FA 20:5 5c,8c,11c,14c,17c (n-3) EPA (g/100g)	FA 22:6 4c,7c,10c,13c,16c,19c (n-3) DHA (g/100g)	Cholesterol (mg/100g)	Salt (g/100g)	Calcium (mg/100g)	Chloride (mg/100g)	Copper (mg/100g)	Iron (mg/100g)	Iodine (µg/100g)	Magnesium (mg/100g)	Manganese (mg/100g)	Phosphorus (mg/100g)	Potassium (mg/100g)	Selenium (µg/100g)	Sodium (mg/100g)	Zinc (mg/100g)	Retinol (µg/100g)	Beta-carotene (µg/100g)	Vitamin D (µg/100g)	Vitamin E (mg/100g)	Vitamin K1 (µg/100g)	Vitamin K2 (µg/100g)	Vitamin C (mg/100g)	Vitamin B1 or Thiamin (mg/100g)	Vitamin B2 or Riboflavin (mg/100g)	Vitamin B3 or Niacin (mg/100g)	Vitamin B5 or Pantothenic acid (mg/100g)	Vitamin B6 (mg/100g)	Vitamin B9 or Folate (µg/100g)	Vitamin B12 (µg/100g)
07	0709	000000	sugar and confectionery	cakes and pastry	-	23103	Lemon cake, all types		-	-	-	-	17,9	5	5	54	21,3	-	-	-	-	-	-	29	16,2	1	-	0,8	0	traces	8,64	7,52	3,65	-	-	0,11	0,35	1,16	1,1	3,44	1,86	4,83	3,17	0,38	-	-	-	-	0,54	-	-	-	0,4	-	-	-	-	170	-	217	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
07	0709	000000	sugar and confectionery	cakes and pastry	-	23121	Breton pudding cake with prunes		-	-	-	-	50	5,13	5,13	32	8	21,5	3,25	< 0,1	5,19	1,93	0,27	10,9	8,2	3,4	-	1,08	0	0,37	4,79	2,16	0,46	0,26	0,16	0,09	0,18	0,23	0,73	2,29	0,7	1,86	0,37	0,06	0,02	< 0,01	< 0,01	68,4	0,23	71	174	0,08	0,45	< 20	16	0,13	85	230	< 20	93	0,45	70,2	33,1	< 0,25	1,15	27,5	-	< 0,5	0,031	0,19	< 0,1	0,53	0,042	34,5	0,3
07	0709	000000	sugar and confectionery	cakes and pastry	-	23122	Buttered and caramelized milk bread cake		-	-	-	-	17	5,81	5,81	48,7	25,1	20,5	5,1	< 0,1	4,64	0,39	0,87	9,45	24,9	2,2	-	1,12	0	0,082	16,7	5,78	0,81	0,86	0,58	0,37	0,62	0,85	2,74	7,53	2,56	4,9	0,54	0,15	0,03	0,01	0,02	77,9	0,85	20	561	0,06	0,49	< 20	11	0,21	59	86	< 20	340	0,43	244	50	< 0,25	0,64	2,58	-	< 0,5	0,05	< 0,01	< 0,1	0,3	0,027	47	0,056
07	0709	000000	sugar and confectionery	cakes and pastry	-	23200	Gingerbread		-	-	-	-	20,4	2,94	2,94	71,5	1,1	38,2	15,5	< 0,1	18,8	< 0,1	3,18	0,72	28,4	3	-	0,87	0	0,18	0,18	0,55	0,28	< 0,01	< 0,01	< 0,01	< 0,01	0,02	0,01	0,12	0,03	0,52	0,22	0,06	< 0,01	< 0,01	< 0,01	2	0,47	4	76	0,11	1,1	2	14,3	0,5	88	91,9	-	189	0,5	-	2	-	0,57	-	-	< 0,5	0,05	< 0,04	0,34	< 0,16	0,16	-	-
07	0709	000000	sugar and confectionery	cakes and pastry	-	23220	Gingerbread w filling		-	-	-	-	17,2	4	4	76	2,5	44	-	-	-	-	-	7,2	20,5	2,5	-	0,83	0	traces	0,5	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0,41	-	-	-	-	-	-	-	14,5	77	-	163	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
07	0709	000000	sugar and confectionery	cakes and pastry	-	23300	Baklava (oriental pastry with almonds and syrup)		-	-	-	-	13,5	10,4	10,4	49,2	24,5	39,6	13,5	-	14,9	< 0,2	< 0,2	11,2	9,6	< 1	-	1,04	0	traces	4,7	13,9	5,34	0,057	0,041	0,023	0,065	0,093	0,22	3,22	0,79	13,8	5,26	0,077	< 0,012	-	-	37	0,075	98,3	46	0,4	1,5	20	95	0,9	125	255	< 5	29,8	1,12	92	26	0,18	6,55	-	-	0,4	0,062	0,3	1,2	0,16	0,18	24	0,02
07	0709	000000	sugar and confectionery	cakes and pastry	-	23301	Gazelle horn (oriental pastry with almonds and syrup)		-	-	-	-	8,22	8,55	8,55	60,2	22,1	32	0,5	-	0,4	1	< 0,2	30,1	28,2	< 1	-	0,84	0	traces	7,78	9,88	3,94	0,045	0,037	0,05	0,08	0,37	0,38	5,7	1,02	9,78	3,68	0,22	< 0,011	-	-	-	0,15	68,2	140	0,2	1	40	44,9	0,5	70	165	< 5	59,2	0,7	-	-	-	-	-	-	-	0,096	0,19	1,05	0,36	0,14	37	-
07	0709	000000	sugar and confectionery	cakes and pastry	-	23455	Pastry cream puff		-	-	-	-	46,4	4,5	4,5	25,2	22,9	16,7	0,21	< 0,1	0,53	2,1	0,18	13,7	7,5	< 0,5	-	0,71	0	0,086	14,5	5,94	0,92	0,61	0,47	0,3	0,6	0,75	2,27	7,01	2,03	5,09	0,72	0,1	0,04	< 0,01	< 0,01	92,5	0,28	71,6	216	< 1	< 1	< 10	9,6	< 1	75,5	104	18,4	110	< 1	114	< 50	< 0,2	1,08	-	-	0	< 0,05	0,065	< 0,05	0,37	< 0,05	51	0,61
07	0709	000000	sugar and confectionery	cakes and pastry	-	23456	Chou pastry filled with whipped cream		-	-	-	-	44,3	4,63	4,63	22,9	26,4	8,9	2,7	-	< 0,5	1,8	< 0,5	4,4	6,9	1	-	0,83	0	traces	13,6	5,82	1,07	0,65	0,4	0,25	0,52	0,74	2,06	6,56	2,04	4,94	-	0,12	0,041	0,0092	-	122	0,37	71,6	230	< 1	< 1	< 10	9,2	< 1	75	108	27,2	149	< 1	211	< 50	< 0,2	1,4	-	-	-	< 0,05	0,08	< 0,05	0,36	< 0,05	50,8	0,65
07	0709	000000	sugar and confectionery	cakes and pastry	-	23457	Chou pastry filled with custard		-	-	-	-	51,7	4,31	4,31	34,9	7,3	13,5	5,9	-	2,6	1,7	< 0,5	0,5	8,1	1	-	0,8	0	traces	3,38	1,98	0,54	0,099	0,062	0,062	0,093	0,28	0,38	1,77	0,55	1,77	0,51	0,022	0,0084	0,00059	-	63	0,25	71,6	201	< 1	< 1	< 10	10	< 1	76	99,5	9,6	99,5	< 1	17	< 50	< 0,2	0,76	-	-	-	< 0,05	0,05	< 0,05	0,37	< 0,05	51,2	0,57
07	0709	000000	sugar and confectionery	cakes and pastry	-	23477	Eclair		-	-	-	-	48,8	5,78	5,78	31,6	11,8	18,9	< 0,2	-	0,8	2,8	< 0,2	15,3	8,2	3,9	-	1,12	0	traces	5,49	4,58	1,07	0,13	0,079	0,07	0,14	0,26	0,34	3,62	0,87	2,62	0,94	0,033	0,079	0,00042	0,015	99,7	0,23	68,4	-	0,066	1,18	24	11	0,091	107	117	12	92,5	0,48	66,5	117	1	2,01	17,5	-	0,3	0,12	0,27	0,8	0,49	0,059	14	0,34
07	0709	000000	sugar and confectionery	cakes and pastry	-	23479	Fruit pie with confectioner's custard		-	-	-	-	56,8	2,94	2,94	30	7,7	18,7	5,6	-	6	1,1	1,4	4,6	10	1,3	-	0,75	0	0,52	4,8	1,96	0,44	0,19	0,12	0,08	0,15	0,28	0,64	2,59	0,65	1,75	0,37	0,06	0,01	< 0,01	< 0,01	34	0,26	42	180	0,06	0,43	-	11	0,25	56	150	< 20	104	0,25	54,7	129	< 0,25	1,08	5,9	-	5,42	0,053	0,33	< 0,1	0,24	0,015	20,6	0,091
07	0709	000000	sugar and confectionery	cakes and pastry	-	23481	Apple pie with custard (flour, eggs, cream, sugar, apple alcohol)		1310	313	1310	313	38,6	4,44	4,44	38,7	15	25,8	4,48	-	2,34	0,29	0,29	18,4	12,9	2,5	< 0,5	0,64	0	0,08	8,37	4,53	1,07	0,36	0,24	0,15	0,33	0,4	1,27	4,27	1,13	4	0,9	0,08	0,02	< 0,01	0,03	71,4	0,23	39	152	0,08	0,57	< 20	16	0,22	75	180	< 20	93	0,39	97,9	68,9	< 0,25	1,6	1,83	-	7,05	0,028	0,063	< 0,1	0,35	0,022	22,4	0,16
07	0709	000000	sugar and confectionery	cakes and pastry	-	23485	Lemon tart		-	-	-	-	29,1	5	5	42,7	20,9	30,1	1,8	-	2,1	< 0,5	< 0,5	25,2	1,8	1,8	-	0,46	0	traces	10,7	4,12	1,01	0,26	0,18	0,12	0,24	0,43	1,05	4,12	1,41	3,61	0,88	0,083	0,038	0	< 0,021	121	0,13	25,2	58,4	< 1	1,2	< 10	9,7	< 1	67	95,8	5,8	51,6	< 1	62	< 50	< 0,2	1,1	-	-	13,4	< 0,05	0,12	< 0,05	0,36	0,05	39,9	0,35
07	0709	000000	sugar and confectionery	cakes and pastry	-	23490	Apple tart		-	-	-	-	50,4	2,52	2,52	32,7	8,79	20,7	7,76	-	4,3	< 0,2	2,24	6,36	12,1	3,3	-	0,63	0	traces	4,66	3,53	0,6	0,072	0,068	0,056	0,13	0,22	0,6	2,65	0,68	-	0,55	0,05	< 0,012	< 0,012	< 0,012	19	0,31	4,5	194	< 0,1	0,55	3	11	0,2	36	149	< 2,2	122	0,2	27	36	< 0,5	0,7	-	-	5	< 0,04	< 0,04	0,39	0,12	0,14	< 16	< 0,08
07	0709	000000	sugar and confectionery	cakes and pastry	-	23491	Strawberries tart		-	-	-	-	46,9	3,19	3,19	31	19,8	-	5,7	-	7,2	< 0,5	< 0,5	< 0,5	5,7	1,5	-	0,6	0	traces	9,04	5,17	1,51	0,33	0,22	0,22	0,35	0,93	1,29	4,05	1,4	4,65	-	0,13	0,015	0,0043	-	29	0,14	53,6	59,7	< 1	0,51	< 10	18	< 1	70	146	22,1	57,3	< 1	34	< 50	< 0,2	0,94	-	-	5,1	< 0,05	0,11	< 0,05	0,31	0,05	28,9	0,39
07	0709	000000	sugar and confectionery	cakes and pastry	-	23493	Apple crumble		-	-	-	-	52,4	2,19	2,19	33,8	9,5	19	6,13	< 0,1	3,66	< 0,1	1,06	8,12	9,1	1,7	-	0,37	0	0,09	6,25	2,14	0,37	0,37	0,24	0,15	0,25	0,32	1,02	2,86	0,88	1,82	0,3	0,05	0,01	< 0,01	< 0,01	< 0,5	0,085	8,6	-	< 0,1	0,3	50	7,47	0,2	32	75,6	< 5	34	0,2	< 2	37	< 0,5	2,05	-	-	-	0,051	< 0,04	0,3	< 0,16	0,07	< 16	< 0,08
07	0709	000000	sugar and confectionery	cakes and pastry	-	23494	Apricots tart		-	-	-	-	41,5	3,18	3,18	41	10,7	17,4	4,56	-	6,54	< 0,2	1,98	4,26	15,7	5,9	-	0,72	0	traces	6,43	2,67	-	0,27	0,17	0,11	0,26	0,31	1,01	3,04	0,87	2,67	0,41	0,02	-	-	-	39,8	0,22	25	182	-	6	-	-	-	-	-	-	89,3	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
07	0709	000000	sugar and confectionery	cakes and pastry	-	23495	Red berries tart		-	-	-	-	49,1	3,5	3,5	38,5	6,87	20,9	4,4	-	5	< 0,2	1,3	10,1	13,8	4,5	-	0,57	0	traces	3,85	1,9	0,59	0,18	0,097	0,065	0,16	0,19	0,6	1,79	0,56	1,67	0,45	0,094	0,0065	-	-	14,8	0,21	-	61	-	-	-	-	-	-	-	-	82,5	-	-	66	-	-	-	-	-	-	-	-	-	-	-	-
07	0709	000000	sugar and confectionery	cakes and pastry	-	23496	Tatin tart (caramelized upside-down apple tart)		-	-	-	-	50	2,31	2,31	37,1	9,3	24,9	8,1	-	5,5	< 0,2	0,5	10,7	9,8	0,7	-	0,44	0	0,068	5,98	2,09	0,66	0,4	0,24	0,14	0,22	0,27	0,86	2,87	0,82	1,78	0,55	0,07	0,03	< 0,01	< 0,01	39,6	0,19	9,4	100	0,05	0,33	< 20	6,7	0,13	41	100	< 20	76	0,19	< 21	54,6	< 0,25	< 0,08	1,2	-	< 0,5	0,03	< 0,01	< 0,1	0,18	0,023	10	0,051
07	0709	000000	sugar and confectionery	cakes and pastry	-	23497	Chocolate tart from bakery		-	-	-	-	18,6	5,94	5,94	40,9	30,7	22,7	1,4	-	1,8	1	0,5	18	15,4	2,9	-	0,95	0	traces	18,9	6,87	2,64	0,69	0,43	0,31	0,57	0,7	2,36	8,56	4,67	6,87	1,24	0,12	0,03	< 0,01	< 0,01	82,9	0,19	53	110	0,32	4,7	< 20	47	0,52	120	230	< 20	74,4	0,79	183	67,9	< 0,25	1,46	4,02	-	0	0,064	0,59	0,13	0,35	0,09	80	0,32
07	0709	000000	sugar and confectionery	cakes and pastry	-	23499	Fruit tart		-	-	-	-	-	3,72	3,72	46,9	10,6	24,6	4,8	-	6,32	0,32	4,37	8,75	-	2,64	-	0,84	0	traces	4,74	4,66	0,57	-	-	-	-	-	-	-	-	-	-	-	-	-	-	60	0,38	26,2	-	0,051	0,45	5	14	0,17	37,2	157	< 10	152	0,16	140	90	0,31	0,45	-	-	0,52	0,03	0,02	0,52	-	0,09	-	-
07	0709	000000	sugar and confectionery	cakes and pastry	-	23525	Flan tart with eggs		-	-	-	-	54,6	3,76	3,69	29,2	11,3	18,4	< 0,1	< 0,1	0,12	2,79	0,51	15	10,8	0,7	-	0,74	0	0,14	7,16	2,84	0,47	0,35	0,23	0,14	0,26	0,34	1,09	3,53	1,01	2,47	0,37	0,07	0,01	< 0,01	< 0,01	53,4	0,24	72	188	0,02	0,35	< 20	9	0,06	73	120	< 20	94	0,39	75,4	118	< 0,25	0,38	1,16	-	< 0,5	0,027	0,59	< 0,1	0,37	0,02	33,8	0,13
07	0709	000000	sugar and confectionery	cakes and pastry	-	23531	Fruit charlotte		-	-	-	-	55,7	5,16	5,16	28,2	6,64	21,7	10,5	-	10,2	0,2	0,8	< 0,2	6,3	2,8	-	0,54	0,1	traces	3,34	2,11	0,83	0,13	0,076	0,035	0,085	0,097	0,32	1,5	0,55	2,02	0,67	0,056	0,06	-	-	74,5	0,038	37,6	-	< 0,1	0,75	50	18,7	1	41	138	5	15,1	0,47	55	15	0,2	1,75	-	-	8,15	< 0,04	0,13	0,43	0,43	0,05	23	0,15
